"Header Size"           ,15              
"Model Name"            ,"DL750         "
"Comment"               ,"                                                                                                                                                                "
"BlockNumber"           ,1               
"TraceName"             ,"F_PIEZO       ","DEP_LASE      "
"BlockSize"             ,50050           ,50050           
"VUnit"                 ,"N             ","mm            "
"SampleRate"            ,50000.000000    ,50000.000000    
"HResolution"           ,2.000000e-05    ,2.000000e-05    
"HOffset"               ,-3.000000e-01   ,-3.000000e-01   
"HUnit"                 ,"s             ","s             "
"DisplayPointNo."       ,1               ,1               
"PhaseShift"            ,1               ,1               
"Date"                  ,"2023/12/13    ","2023/12/13    "
"Time"                  ,"11:39:15.31   ","11:39:15.31   "

,-2.0417E+00, 1.1210E+02,
,-5.5417E+00, 1.1209E+02,
,-4.6667E+00, 1.1209E+02,
,-7.0000E+00, 1.1199E+02,
,-1.1667E+00, 1.1210E+02,
,-4.3750E+00, 1.1207E+02,
,-7.0000E+00, 1.1207E+02,
,-3.7917E+00, 1.1216E+02,
,-5.2500E+00, 1.1201E+02,
,-6.4167E+00, 1.1209E+02,
,-5.8333E+00, 1.1201E+02,
,-2.9167E+00, 1.1199E+02,
,-7.0000E+00, 1.1217E+02,
,-5.8333E+00, 1.1203E+02,
,-4.3750E+00, 1.1220E+02,
,-1.1667E+00, 1.1206E+02,
,-4.0833E+00, 1.1204E+02,
,-2.6250E+00, 1.1208E+02,
,-1.7500E+00, 1.1203E+02,
,-1.4583E+00, 1.1215E+02,
,-3.7917E+00, 1.1211E+02,
, 1.4583E+00, 1.1212E+02,
, 1.4583E+00, 1.1209E+02,
,-2.6250E+00, 1.1200E+02,
, 5.8333E-01, 1.1207E+02,
,-8.7500E-01, 1.1210E+02,
, 2.6250E+00, 1.1207E+02,
,-2.6250E+00, 1.1217E+02,
, 2.0417E+00, 1.1200E+02,
, 8.7500E-01, 1.1209E+02,
,-5.8333E-01, 1.1202E+02,
,-2.9167E+00, 1.1201E+02,
, 8.7500E-01, 1.1217E+02,
, 2.6250E+00, 1.1207E+02,
, 1.4583E+00, 1.1214E+02,
, 1.4583E+00, 1.1205E+02,
, 2.3333E+00, 1.1203E+02,
, 8.7500E-01, 1.1210E+02,
, 2.6250E+00, 1.1205E+02,
, 3.7917E+00, 1.1212E+02,
, 6.1250E+00, 1.1214E+02,
, 5.8333E-01, 1.1203E+02,
, 2.0417E+00, 1.1212E+02,
, 1.4583E+00, 1.1200E+02,
, 8.7500E-01, 1.1206E+02,
, 3.2083E+00, 1.1216E+02,
, 1.7500E+00, 1.1205E+02,
, 5.8333E+00, 1.1219E+02,
, 5.8333E-01, 1.1201E+02,
, 4.0833E+00, 1.1208E+02,
, 1.1667E+00, 1.1204E+02,
, 5.2500E+00, 1.1202E+02,
, 3.2083E+00, 1.1216E+02,
, 4.6667E+00, 1.1206E+02,
, 4.0833E+00, 1.1209E+02,
, 6.4167E+00, 1.1211E+02,
, 4.6667E+00, 1.1203E+02,
, 2.9167E+00, 1.1212E+02,
, 4.6667E+00, 1.1209E+02,
, 3.2083E+00, 1.1211E+02,
, 4.6667E+00, 1.1217E+02,
, 5.5417E+00, 1.1200E+02,
, 2.6250E+00, 1.1213E+02,
, 3.7917E+00, 1.1202E+02,
, 2.9167E+00, 1.1207E+02,
, 3.7917E+00, 1.1219E+02,
, 3.2083E+00, 1.1208E+02,
, 4.6667E+00, 1.1220E+02,
, 1.7500E+00, 1.1200E+02,
, 4.9583E+00, 1.1211E+02,
, 2.3333E+00, 1.1211E+02,
, 4.6667E+00, 1.1207E+02,
, 1.4583E+00, 1.1217E+02,
, 4.6667E+00, 1.1208E+02,
, 4.0833E+00, 1.1208E+02,
, 4.9583E+00, 1.1216E+02,
, 4.3750E+00, 1.1199E+02,
, 3.7917E+00, 1.1214E+02,
, 4.6667E+00, 1.1212E+02,
, 3.7917E+00, 1.1212E+02,
, 6.4167E+00, 1.1220E+02,
, 2.6250E+00, 1.1195E+02,
, 6.4167E+00, 1.1212E+02,
